3.775	0.012	0	0
3.773	0.012	0	0.121293255
3.771	0.012	0	0.111361189
3.769	0.012	0	0.101417986
3.768	0.012	0	0.091464642
3.766	0.012	0	0.081502152
3.764	0.012	0	0.071531511
3.762	0.012	0	0.061553717
3.761	0.012	0	0.051569768
3.759	0.012	0	0.041580662
3.757	0.012	0	0.031587398
3.755	0.012	0	0.021590976
3.753	0.012	0	0.011592394
3.752	0.012	0	0.001592653
3.750	0.012	0	-0.008407247
3.748	0.012	0	-0.018406307
3.746	0.012	0	-0.028403526
3.744	0.012	0	-0.038397905
3.743	0.012	0	-0.048388443
3.741	0.012	0	-0.058374143
3.739	0.012	0	-0.068354006
3.737	0.012	0	-0.078327033
3.736	0.012	0	-0.088292228
3.734	0.012	0	-0.098248594
3.732	0.012	0	-0.108195135
3.730	0.012	0	-0.118130856
3.728	0.012	0	-0.128054764
3.727	0.012	0	-0.137965867
3.725	0.012	0	-0.147863174
3.723	0.012	0	-0.157745694
3.721	0.012	0	-0.16761244
3.720	0.012	0	-0.177462425
3.718	0.012	0	-0.187294664
3.716	0.012	0	-0.197108173
3.714	0.012	0	-0.206901972
3.712	0.012	0	-0.21667508
3.711	0.012	0	-0.226426522
3.709	0.012	0	-0.236155321
3.707	0.012	0	-0.245860504
3.705	0.012	0	-0.255541102
3.704	0.012	0	-0.265196146
3.702	0.012	0	-0.27482467
3.700	0.012	0	-0.284425713
3.698	0.012	0	-0.293998312
3.697	0.012	0	-0.303541513
3.695	0.012	0	-0.313054359
3.693	0.012	0	-0.3225359
3.691	0.012	0	-0.331985188
3.689	0.012	0	-0.341401278
3.688	0.012	0	-0.350783228
3.686	0.012	0	-0.360130099
3.684	0.012	0	-0.369440959
3.682	0.012	0	-0.378714874
3.681	0.012	0	-0.387950918
3.679	0.012	0	-0.397148167
3.677	0.012	0	-0.406305702
3.675	0.012	0	-0.415422607
3.674	0.012	0	-0.424497969
3.672	0.012	0	-0.433530883
3.670	0.012	0	-0.442520443
3.668	0.012	0	-0.451465752
3.666	0.012	0	-0.460365915
3.665	0.012	0	-0.469220041
3.663	0.012	0	-0.478027246
3.661	0.012	0	-0.486786649
3.659	0.012	0	-0.495497373
3.658	0.012	0	-0.504158548
3.656	0.012	0	-0.512769307
3.654	0.012	0	-0.52132879
3.652	0.012	0	-0.529836141
3.651	0.012	0	-0.538290508
3.649	0.012	0	-0.546691047
3.647	0.012	0	-0.555036917
3.645	0.012	0	-0.563327284
3.644	0.012	0	-0.571561319
3.642	0.012	0	-0.579738198
3.640	0.012	0	-0.587857103
3.638	0.012	0	-0.595917224
3.637	0.012	0	-0.603917753
3.635	0.012	0	-0.611857891
3.633	0.012	0	-0.619736844
3.631	0.012	0	-0.627553823
3.630	0.012	0	-0.635308048
3.628	0.012	0	-0.642998742
3.626	0.012	0	-0.650625137
3.624	0.012	0	-0.65818647
3.623	0.012	0	-0.665681985
3.621	0.012	0	-0.673110932
3.619	0.012	0	-0.680472569
3.617	0.012	0	-0.687766159
3.616	0.012	0	-0.694990973
3.614	0.012	0	-0.702146289
3.612	0.012	0	-0.70923139
3.610	0.012	0	-0.716245569
3.609	0.012	0	-0.723188124
3.607	0.012	0	-0.730058361
3.605	0.012	0	-0.736855592
3.603	0.012	0	-0.743579139
3.602	0.012	0	-0.750228328
3.600	0.012	0	-0.756802495
3.598	0.012	0	-0.763300983
3.596	0.012	0	-0.769723141
3.595	0.012	0	-0.776068327
3.593	0.012	0	-0.782335907
3.591	0.012	0	-0.788525254
3.589	0.012	0	-0.79463575
3.588	0.012	0	-0.800666782
3.586	0.012	0	-0.806617749
3.584	0.012	0	-0.812488054
3.582	0.012	0	-0.818277111
3.581	0.012	0	-0.823984341
3.579	0.012	0	-0.829609174
3.577	0.012	0	-0.835151046
3.575	0.012	0	-0.840609404
3.574	0.012	0	-0.845983701
